country,year,gender,age,suicides_no,population,suicides_100k_pop,HDI,gdp,gdp_per_capita,generation,iso,iso_alpha,region,sub_region
Suriname,1998,male,75+ years,1,3340,29.94,0.7766011477761837,945000000,2318,G.I. Generation,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,male,25-34 years,7,41049,17.05,0.7766011477761837,945000000,2318,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,male,35-54 years,8,48239,16.58,0.7766011477761837,945000000,2318,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,male,55-74 years,3,20823,14.41,0.7766011477761837,945000000,2318,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,female,25-34 years,4,38571,10.37,0.7766011477761837,945000000,2318,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,female,35-54 years,3,48040,6.24,0.7766011477761837,945000000,2318,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,male,15-24 years,2,41216,4.85,0.7766011477761837,945000000,2318,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,female,15-24 years,1,39847,2.51,0.7766011477761837,945000000,2318,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,female,5-14 years,0,48317,0.0,0.7766011477761837,945000000,2318,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,female,55-74 years,0,22817,0.0,0.7766011477761837,945000000,2318,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,female,75+ years,0,4529,0.0,0.7766011477761837,945000000,2318,G.I. Generation,,SUR,Americas,Latin America and the Caribbean
Suriname,1998,male,5-14 years,0,50818,0.0,0.7766011477761837,945000000,2318,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,male,75+ years,3,3466,86.56,0.7766011477761837,885444186,2142,G.I. Generation,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,male,55-74 years,9,21006,42.84,0.7766011477761837,885444186,2142,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,male,25-34 years,9,40913,22.0,0.7766011477761837,885444186,2142,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,female,15-24 years,8,40243,19.88,0.7766011477761837,885444186,2142,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,male,35-54 years,8,50399,15.87,0.7766011477761837,885444186,2142,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,male,15-24 years,5,41424,12.07,0.7766011477761837,885444186,2142,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,female,35-54 years,4,50067,7.99,0.7766011477761837,885444186,2142,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,female,25-34 years,2,38746,5.16,0.7766011477761837,885444186,2142,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,female,55-74 years,1,23115,4.33,0.7766011477761837,885444186,2142,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,female,5-14 years,0,48443,0.0,0.7766011477761837,885444186,2142,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,female,75+ years,0,4596,0.0,0.7766011477761837,885444186,2142,G.I. Generation,,SUR,Americas,Latin America and the Caribbean
Suriname,1999,male,5-14 years,0,50885,0.0,0.7766011477761837,885444186,2142,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,male,35-54 years,15,52484,28.58,0.7766011477761837,892164394,2129,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,male,25-34 years,11,40787,26.97,0.7766011477761837,892164394,2129,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,male,15-24 years,9,41743,21.56,0.7766011477761837,892164394,2129,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,female,25-34 years,6,38906,15.42,0.7766011477761837,892164394,2129,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,female,55-74 years,3,23464,12.79,0.7766011477761837,892164394,2129,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,male,55-74 years,2,21208,9.43,0.7766011477761837,892164394,2129,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,female,15-24 years,3,40714,7.37,0.7766011477761837,892164394,2129,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,female,35-54 years,2,51969,3.85,0.7766011477761837,892164394,2129,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,male,5-14 years,1,50922,1.96,0.7766011477761837,892164394,2129,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,female,5-14 years,0,48558,0.0,0.7766011477761837,892164394,2129,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,female,75+ years,0,4642,0.0,0.7766011477761837,892164394,2129,G.I. Generation,,SUR,Americas,Latin America and the Caribbean
Suriname,2000,male,75+ years,0,3604,0.0,0.7766011477761837,892164394,2129,G.I. Generation,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,male,25-34 years,21,40500,51.85,0.7766011477761837,763465550,1798,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,male,55-74 years,10,21351,46.84,0.7766011477761837,763465550,1798,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,male,35-54 years,16,54230,29.5,0.7766011477761837,763465550,1798,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,male,75+ years,1,3809,26.25,0.7766011477761837,763465550,1798,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,female,55-74 years,5,23944,20.88,0.7766011477761837,763465550,1798,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,male,15-24 years,6,42153,14.23,0.7766011477761837,763465550,1798,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,female,25-34 years,5,38844,12.87,0.7766011477761837,763465550,1798,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,female,35-54 years,5,53591,9.33,0.7766011477761837,763465550,1798,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,male,5-14 years,2,51208,3.91,0.7766011477761837,763465550,1798,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,female,15-24 years,1,41145,2.43,0.7766011477761837,763465550,1798,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,female,5-14 years,0,48886,0.0,0.7766011477761837,763465550,1798,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2001,female,75+ years,0,4854,0.0,0.7766011477761837,763465550,1798,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,male,25-34 years,15,40239,37.28,0.7766011477761837,1078402128,2507,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,male,55-74 years,6,21592,27.79,0.7766011477761837,1078402128,2507,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,male,35-54 years,15,55834,26.87,0.7766011477761837,1078402128,2507,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,male,75+ years,1,3996,25.03,0.7766011477761837,1078402128,2507,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,male,15-24 years,10,42809,23.36,0.7766011477761837,1078402128,2507,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,female,75+ years,1,5067,19.74,0.7766011477761837,1078402128,2507,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,female,55-74 years,4,24443,16.36,0.7766011477761837,1078402128,2507,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,female,25-34 years,5,38769,12.9,0.7766011477761837,1078402128,2507,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,female,15-24 years,4,41713,9.59,0.7766011477761837,1078402128,2507,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,female,35-54 years,4,54990,7.27,0.7766011477761837,1078402128,2507,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,female,5-14 years,3,49195,6.1,0.7766011477761837,1078402128,2507,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2002,male,5-14 years,1,51529,1.94,0.7766011477761837,1078402128,2507,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,male,55-74 years,12,21925,54.73,0.7766011477761837,1271196078,2916,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,male,25-34 years,20,39999,50.0,0.7766011477761837,1271196078,2916,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,male,75+ years,2,4153,48.16,0.7766011477761837,1271196078,2916,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,male,35-54 years,15,57340,26.16,0.7766011477761837,1271196078,2916,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,male,15-24 years,7,43597,16.06,0.7766011477761837,1271196078,2916,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,female,25-34 years,6,38701,15.5,0.7766011477761837,1271196078,2916,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,female,35-54 years,7,56259,12.44,0.7766011477761837,1271196078,2916,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,female,55-74 years,3,24989,12.01,0.7766011477761837,1271196078,2916,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,female,15-24 years,3,42340,7.09,0.7766011477761837,1271196078,2916,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,male,5-14 years,2,51886,3.85,0.7766011477761837,1271196078,2916,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,female,5-14 years,0,49482,0.0,0.7766011477761837,1271196078,2916,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2003,female,75+ years,0,5275,0.0,0.7766011477761837,1271196078,2916,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,male,55-74 years,10,22321,44.8,0.7766011477761837,1484092538,3360,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,male,35-54 years,23,58839,39.09,0.7766011477761837,1484092538,3360,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,male,75+ years,1,4276,23.39,0.7766011477761837,1484092538,3360,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,male,25-34 years,8,39773,20.11,0.7766011477761837,1484092538,3360,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,female,75+ years,1,5466,18.29,0.7766011477761837,1484092538,3360,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,female,15-24 years,6,42934,13.97,0.7766011477761837,1484092538,3360,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,male,15-24 years,6,44369,13.52,0.7766011477761837,1484092538,3360,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,female,55-74 years,3,25602,11.72,0.7766011477761837,1484092538,3360,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,female,35-54 years,5,57544,8.69,0.7766011477761837,1484092538,3360,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,female,5-14 years,2,49715,4.02,0.7766011477761837,1484092538,3360,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,female,25-34 years,1,38640,2.59,0.7766011477761837,1484092538,3360,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2004,male,5-14 years,1,52238,1.91,0.7766011477761837,1484092538,3360,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,male,25-34 years,18,39566,45.49,0.692,1793754805,4009,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,male,55-74 years,8,22765,35.14,0.692,1793754805,4009,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,male,35-54 years,19,60391,31.46,0.692,1793754805,4009,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,male,15-24 years,12,45060,26.63,0.692,1793754805,4009,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,male,75+ years,1,4357,22.95,0.692,1793754805,4009,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,female,75+ years,1,5644,17.72,0.692,1793754805,4009,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,female,25-34 years,4,38594,10.36,0.692,1793754805,4009,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,female,55-74 years,2,26296,7.61,0.692,1793754805,4009,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,female,15-24 years,2,43456,4.6,0.692,1793754805,4009,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,male,5-14 years,2,52526,3.81,0.692,1793754805,4009,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,female,35-54 years,2,58932,3.39,0.692,1793754805,4009,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2005,female,5-14 years,1,49858,2.01,0.692,1793754805,4009,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,male,35-54 years,37,62088,59.59,0.7766011477761837,2626380435,5794,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,male,75+ years,2,4557,43.89,0.7766011477761837,2626380435,5794,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,male,55-74 years,10,23150,43.2,0.7766011477761837,2626380435,5794,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,male,15-24 years,19,45741,41.54,0.7766011477761837,2626380435,5794,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,male,25-34 years,16,39396,40.61,0.7766011477761837,2626380435,5794,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,female,15-24 years,11,43971,25.02,0.7766011477761837,2626380435,5794,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,female,55-74 years,5,26903,18.59,0.7766011477761837,2626380435,5794,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,female,25-34 years,6,38578,15.55,0.7766011477761837,2626380435,5794,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,female,35-54 years,5,60541,8.26,0.7766011477761837,2626380435,5794,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,female,5-14 years,1,49822,2.01,0.7766011477761837,2626380435,5794,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,female,75+ years,0,5886,0.0,0.7766011477761837,2626380435,5794,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2006,male,5-14 years,0,52660,0.0,0.7766011477761837,2626380435,5794,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,male,75+ years,3,4718,63.59,0.7766011477761837,2936612022,6397,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,male,25-34 years,24,39222,61.19,0.7766011477761837,2936612022,6397,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,male,35-54 years,35,63837,54.83,0.7766011477761837,2936612022,6397,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,male,55-74 years,10,23599,42.37,0.7766011477761837,2936612022,6397,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,female,75+ years,2,6107,32.75,0.7766011477761837,2936612022,6397,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,male,15-24 years,12,46375,25.88,0.7766011477761837,2936612022,6397,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,female,15-24 years,10,44452,22.5,0.7766011477761837,2936612022,6397,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,female,25-34 years,6,38545,15.57,0.7766011477761837,2936612022,6397,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,female,55-74 years,4,27614,14.49,0.7766011477761837,2936612022,6397,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,female,35-54 years,7,62270,11.24,0.7766011477761837,2936612022,6397,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,female,5-14 years,3,49661,6.04,0.7766011477761837,2936612022,6397,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2007,male,5-14 years,3,52686,5.69,0.7766011477761837,2936612022,6397,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,male,75+ years,4,4841,82.63,0.7766011477761837,3532969035,7601,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,male,35-54 years,47,65553,71.7,0.7766011477761837,3532969035,7601,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,male,55-74 years,15,24124,62.18,0.7766011477761837,3532969035,7601,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,male,25-34 years,23,39105,58.82,0.7766011477761837,3532969035,7601,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,male,15-24 years,21,46969,44.71,0.7766011477761837,3532969035,7601,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,female,15-24 years,14,44916,31.17,0.7766011477761837,3532969035,7601,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,female,55-74 years,5,28396,17.61,0.7766011477761837,3532969035,7601,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,female,75+ years,1,6315,15.84,0.7766011477761837,3532969035,7601,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,female,35-54 years,9,64026,14.06,0.7766011477761837,3532969035,7601,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,female,25-34 years,4,38543,10.38,0.7766011477761837,3532969035,7601,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,male,5-14 years,3,52600,5.7,0.7766011477761837,3532969035,7601,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2008,female,5-14 years,1,49401,2.02,0.7766011477761837,3532969035,7601,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,male,75+ years,4,4932,81.1,0.7766011477761837,3875409836,8238,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,male,35-54 years,46,67116,68.54,0.7766011477761837,3875409836,8238,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,male,55-74 years,12,24763,48.46,0.7766011477761837,3875409836,8238,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,male,25-34 years,18,39139,45.99,0.7766011477761837,3875409836,8238,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,male,15-24 years,18,47548,37.86,0.7766011477761837,3875409836,8238,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,female,55-74 years,6,29225,20.53,0.7766011477761837,3875409836,8238,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,female,15-24 years,9,45374,19.84,0.7766011477761837,3875409836,8238,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,female,75+ years,1,6530,15.31,0.7766011477761837,3875409836,8238,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,female,35-54 years,9,65668,13.71,0.7766011477761837,3875409836,8238,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,female,25-34 years,4,38634,10.35,0.7766011477761837,3875409836,8238,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,female,5-14 years,3,49092,6.11,0.7766011477761837,3875409836,8238,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2009,male,5-14 years,1,52427,1.91,0.7766011477761837,3875409836,8238,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,male,75+ years,5,4994,100.12,0.707,4368398048,9176,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,female,75+ years,4,6758,59.19,0.707,4368398048,9176,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,male,35-54 years,40,68450,58.44,0.707,4368398048,9176,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,male,25-34 years,19,39368,48.26,0.707,4368398048,9176,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,male,55-74 years,10,25526,39.18,0.707,4368398048,9176,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,male,15-24 years,18,48112,37.41,0.707,4368398048,9176,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,female,15-24 years,10,45832,21.82,0.707,4368398048,9176,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,female,35-54 years,14,67102,20.86,0.707,4368398048,9176,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,female,25-34 years,7,38855,18.02,0.707,4368398048,9176,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,female,55-74 years,3,30084,9.97,0.707,4368398048,9176,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,female,5-14 years,4,48769,8.2,0.707,4368398048,9176,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2010,male,5-14 years,2,52202,3.83,0.707,4368398048,9176,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,male,75+ years,5,5184,96.45,0.709,4422276622,9184,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,male,35-54 years,39,69491,56.12,0.709,4422276622,9184,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,male,25-34 years,22,39793,55.29,0.709,4422276622,9184,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,male,15-24 years,19,48619,39.08,0.709,4422276622,9184,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,male,55-74 years,10,26237,38.11,0.709,4422276622,9184,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,female,15-24 years,12,46282,25.93,0.709,4422276622,9184,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,female,25-34 years,6,39239,15.29,0.709,4422276622,9184,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,female,35-54 years,9,68303,13.18,0.709,4422276622,9184,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,female,55-74 years,3,30801,9.74,0.709,4422276622,9184,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,female,5-14 years,2,48495,4.12,0.709,4422276622,9184,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,female,75+ years,0,7088,0.0,0.709,4422276622,9184,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2011,male,5-14 years,0,51989,0.0,0.709,4422276622,9184,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,male,75+ years,10,5346,187.06,0.711,4980000000,10227,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,male,25-34 years,24,40412,59.39,0.711,4980000000,10227,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,male,35-54 years,37,70333,52.61,0.711,4980000000,10227,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,male,55-74 years,12,27044,44.37,0.711,4980000000,10227,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,male,15-24 years,17,49082,34.64,0.711,4980000000,10227,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,female,55-74 years,8,31542,25.36,0.711,4980000000,10227,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,female,15-24 years,9,46713,19.27,0.711,4980000000,10227,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,female,25-34 years,6,39751,15.09,0.711,4980000000,10227,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,female,35-54 years,7,69327,10.1,0.711,4980000000,10227,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,female,5-14 years,3,48244,6.22,0.711,4980000000,10227,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,female,75+ years,0,7412,0.0,0.711,4980000000,10227,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2012,male,5-14 years,0,51758,0.0,0.711,4980000000,10227,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,male,25-34 years,27,41155,65.61,0.713,5145757576,10451,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,male,35-54 years,39,70987,54.94,0.713,5145757576,10451,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,male,15-24 years,18,49480,36.38,0.713,5145757576,10451,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,male,55-74 years,9,27992,32.15,0.713,5145757576,10451,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,female,15-24 years,12,47090,25.48,0.713,5145757576,10451,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,female,25-34 years,9,40347,22.31,0.713,5145757576,10451,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,male,75+ years,1,5470,18.28,0.713,5145757576,10451,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,female,55-74 years,4,32385,12.35,0.713,5145757576,10451,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,female,35-54 years,8,70174,11.4,0.713,5145757576,10451,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,male,5-14 years,3,51531,5.82,0.713,5145757576,10451,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,female,5-14 years,1,48022,2.08,0.713,5145757576,10451,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2013,female,75+ years,0,7726,0.0,0.713,5145757576,10451,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,male,75+ years,5,5529,90.43,0.714,5240606061,10530,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,male,25-34 years,26,41917,62.03,0.714,5240606061,10530,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,male,35-54 years,38,71494,53.15,0.714,5240606061,10530,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,male,55-74 years,12,29170,41.14,0.714,5240606061,10530,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,female,25-34 years,10,40945,24.42,0.714,5240606061,10530,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,male,15-24 years,9,49798,18.07,0.714,5240606061,10530,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,female,55-74 years,6,33447,17.94,0.714,5240606061,10530,Boomers,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,female,15-24 years,8,47355,16.89,0.714,5240606061,10530,Millenials,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,female,35-54 years,9,70884,12.7,0.714,5240606061,10530,Generation X,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,female,75+ years,1,8006,12.49,0.714,5240606061,10530,Silent,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,female,5-14 years,2,47832,4.18,0.714,5240606061,10530,Generation Z,,SUR,Americas,Latin America and the Caribbean
Suriname,2014,male,5-14 years,2,51324,3.9,0.714,5240606061,10530,Generation Z,,SUR,Americas,Latin America and the Caribbean
Sweden,1987,male,75+ years,124,247100,50.18,0.7766011477761837,180429286796,22813,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1987,male,35-54 years,394,1124000,35.05,0.7766011477761837,180429286796,22813,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1987,male,55-74 years,281,819700,34.28,0.7766011477761837,180429286796,22813,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1987,male,25-34 years,174,580200,29.99,0.7766011477761837,180429286796,22813,Boomers,SWE,SWE,Europe,Northern Europe
Sweden,1987,female,75+ years,73,397900,18.35,0.7766011477761837,180429286796,22813,G.I. Generation,SWE,SWE,Europe,Northern Europe
Sweden,1987,female,35-54 years,185,1085200,17.05,0.7766011477761837,180429286796,22813,Silent,SWE,SWE,Europe,Northern Europe
Sweden,1987,male,15-24 years,102,604100,16.88,0.7766011477761837,180429286796,22813,Generation X,SWE,SWE,Europe,Northern Europe
